1443894524.08,2015-10-03 17:48:44.079593,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0A 09,3.29876
1443894525.23,2015-10-03 17:48:45.229792,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894526.38,2015-10-03 17:48:46.379619,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 08 09,3.27398
1443894527.48,2015-10-03 17:48:47.483742,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894528.63,2015-10-03 17:48:48.629898,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894529.73,2015-10-03 17:48:49.733708,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894530.88,2015-10-03 17:48:50.879770,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894531.98,2015-10-03 17:48:51.983626,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 40 09,12.332544
1443894533.13,2015-10-03 17:48:53.129794,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0D 09,3.33593
1443894534.28,2015-10-03 17:48:54.279581,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894535.43,2015-10-03 17:48:55.429686,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0B 09,3.31115
1443894536.58,2015-10-03 17:48:56.579784,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894537.73,2015-10-03 17:48:57.729724,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0B 09,3.31115
1443894538.88,2015-10-03 17:48:58.881609,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894540.03,2015-10-03 17:49:00.032625,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0E 09,3.34832
1443894541.18,2015-10-03 17:49:01.179751,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894542.28,2015-10-03 17:49:02.283722,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894543.43,2015-10-03 17:49:03.431614,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894544.58,2015-10-03 17:49:04.579833,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894545.68,2015-10-03 17:49:05.683776,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894546.83,2015-10-03 17:49:06.831727,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 07 09,3.26159
1443894547.98,2015-10-03 17:49:07.979657,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894549.08,2015-10-03 17:49:09.083780,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 12 09,3.39788
1443894550.23,2015-10-03 17:49:10.231676,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894551.38,2015-10-03 17:49:11.379948,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0E 09,3.34832
1443894552.48,2015-10-03 17:49:12.483723,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894553.63,2015-10-03 17:49:13.629975,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894554.73,2015-10-03 17:49:14.733750,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894555.88,2015-10-03 17:49:15.881844,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 08 09,3.27398
1443894557.03,2015-10-03 17:49:17.029734,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894558.13,2015-10-03 17:49:18.133783,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894559.28,2015-10-03 17:49:19.281900,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894560.43,2015-10-03 17:49:20.429698,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894561.58,2015-10-03 17:49:21.579766,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894562.68,2015-10-03 17:49:22.683979,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894563.83,2015-10-03 17:49:23.829876,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894564.98,2015-10-03 17:49:24.979897,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894566.13,2015-10-03 17:49:26.129818,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3C 09,12.311712
1443894567.28,2015-10-03 17:49:27.279764,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894568.43,2015-10-03 17:49:28.429743,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3E 09,12.322128
1443894569.58,2015-10-03 17:49:29.581767,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894570.73,2015-10-03 17:49:30.731883,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894571.88,2015-10-03 17:49:31.879867,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894572.98,2015-10-03 17:49:32.983882,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894574.13,2015-10-03 17:49:34.131820,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0D 09,3.33593
1443894575.28,2015-10-03 17:49:35.279784,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894576.43,2015-10-03 17:49:36.429929,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0D 09,3.33593
1443894577.53,2015-10-03 17:49:37.533764,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894578.68,2015-10-03 17:49:38.680008,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894579.78,2015-10-03 17:49:39.783854,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894580.93,2015-10-03 17:49:40.929832,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894582.03,2015-10-03 17:49:42.034013,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894583.18,2015-10-03 17:49:43.181947,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894584.33,2015-10-03 17:49:44.329962,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894585.43,2015-10-03 17:49:45.433908,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894586.58,2015-10-03 17:49:46.581877,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894587.73,2015-10-03 17:49:47.730121,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894588.83,2015-10-03 17:49:48.833921,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894589.98,2015-10-03 17:49:49.982045,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 09 09,3.28637
1443894591.13,2015-10-03 17:49:51.130003,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894592.23,2015-10-03 17:49:52.233912,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894593.38,2015-10-03 17:49:53.381914,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894594.53,2015-10-03 17:49:54.529756,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894595.68,2015-10-03 17:49:55.679941,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894596.78,2015-10-03 17:49:56.783955,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 07 09,3.26159
1443894597.93,2015-10-03 17:49:57.929846,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894599.08,2015-10-03 17:49:59.079980,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894600.18,2015-10-03 17:50:00.183995,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894601.33,2015-10-03 17:50:01.329934,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0B 09,3.31115
1443894602.43,2015-10-03 17:50:02.433856,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894603.58,2015-10-03 17:50:03.579914,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894604.68,2015-10-03 17:50:04.684226,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894605.83,2015-10-03 17:50:05.832125,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 09 09,3.28637
1443894606.98,2015-10-03 17:50:06.980046,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894608.08,2015-10-03 17:50:08.084018,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894609.23,2015-10-03 17:50:09.231944,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894610.38,2015-10-03 17:50:10.380078,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 01 09,3.18725
1443894611.48,2015-10-03 17:50:11.484092,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894612.63,2015-10-03 17:50:12.632061,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 07 09,3.26159
1443894613.78,2015-10-03 17:50:13.780226,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894614.88,2015-10-03 17:50:14.884233,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0D 09,3.33593
1443894616.03,2015-10-03 17:50:16.030072,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894617.13,2015-10-03 17:50:17.134107,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894618.28,2015-10-03 17:50:18.281931,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894619.43,2015-10-03 17:50:19.429965,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894620.53,2015-10-03 17:50:20.534040,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894621.68,2015-10-03 17:50:21.682210,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894622.83,2015-10-03 17:50:22.830054,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894623.93,2015-10-03 17:50:23.934008,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 01 09,3.18725
1443894625.08,2015-10-03 17:50:25.082013,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894626.23,2015-10-03 17:50:26.229978,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894627.33,2015-10-03 17:50:27.334117,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894628.48,2015-10-03 17:50:28.481986,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894629.63,2015-10-03 17:50:29.629998,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894630.78,2015-10-03 17:50:30.780284,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894631.88,2015-10-03 17:50:31.883980,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894633.03,2015-10-03 17:50:33.030147,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0C 09,3.32354
1443894634.13,2015-10-03 17:50:34.134131,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894635.28,2015-10-03 17:50:35.279966,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894636.43,2015-10-03 17:50:36.430107,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894637.53,2015-10-03 17:50:37.534206,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 07 09,3.26159
1443894638.68,2015-10-03 17:50:38.680247,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894639.83,2015-10-03 17:50:39.830219,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894640.93,2015-10-03 17:50:40.934183,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894642.08,2015-10-03 17:50:42.080102,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894643.18,2015-10-03 17:50:43.184270,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894644.33,2015-10-03 17:50:44.332158,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894645.48,2015-10-03 17:50:45.480075,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894646.58,2015-10-03 17:50:46.584220,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0E 09,3.34832
1443894647.73,2015-10-03 17:50:47.732278,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894648.88,2015-10-03 17:50:48.880204,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0B 09,3.31115
1443894649.98,2015-10-03 17:50:49.984200,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894651.13,2015-10-03 17:50:51.130247,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894652.28,2015-10-03 17:50:52.280119,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894653.38,2015-10-03 17:50:53.384097,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894654.53,2015-10-03 17:50:54.530266,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894655.68,2015-10-03 17:50:55.680228,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894656.83,2015-10-03 17:50:56.830131,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894657.93,2015-10-03 17:50:57.934218,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894659.08,2015-10-03 17:50:59.080160,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894660.18,2015-10-03 17:51:00.184063,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894661.33,2015-10-03 17:51:01.330188,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894662.43,2015-10-03 17:51:02.434105,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0F 09,3.36071
1443894663.58,2015-10-03 17:51:03.582207,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894664.73,2015-10-03 17:51:04.730272,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0D 09,3.33593
1443894665.83,2015-10-03 17:51:05.834314,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894666.98,2015-10-03 17:51:06.982116,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894668.13,2015-10-03 17:51:08.130035,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894669.23,2015-10-03 17:51:09.234102,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 08 09,3.27398
1443894670.38,2015-10-03 17:51:10.380309,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894671.48,2015-10-03 17:51:11.484360,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894672.63,2015-10-03 17:51:12.632192,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894673.78,2015-10-03 17:51:13.780404,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 02 09,3.19964
1443894674.88,2015-10-03 17:51:14.884522,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894676.03,2015-10-03 17:51:16.032197,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894677.18,2015-10-03 17:51:17.180233,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894678.33,2015-10-03 17:51:18.330309,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894679.43,2015-10-03 17:51:19.434220,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894680.58,2015-10-03 17:51:20.580267,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0A 09,3.29876
1443894681.68,2015-10-03 17:51:21.684453,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894682.83,2015-10-03 17:51:22.832706,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894683.98,2015-10-03 17:51:23.980775,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894685.13,2015-10-03 17:51:25.130610,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894686.28,2015-10-03 17:51:26.280441,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894687.43,2015-10-03 17:51:27.430319,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
